OBJECTID,PARK_NUMBER,PARK_NAME,SAP_ASSET_ID,HOUSE_NUMBER,STREET_ADDRESS,SUBURB,POST_CODE,LONG,LAT,SHAPE_Length,SHAPE_Area
1884,D1076,YARRAMAN PLACE PARK,B-RE-2554,22,YARRAMAN PLACE,VIRGINIA,4014,153.058512325219,-27.3753770402627,262.479961097837,2811.25746112205
1885,D1077,ALCHERINGA PLACE PARK,B-RE-2553,14,ALCHERINGA PLACE,ROBERTSON,4109,153.054301709827,-27.5608887163711,1103.11052561183,15429.5406220162
1886,D1078,CICADA PARK,B-RE-2552,82,IRONBARK ROAD,CHAPEL HILL,4069,152.941683221696,-27.4955388932843,1049.20095243375,32170.7331733221
1887,D1079,DILLINGEN STREET PARK,B-RE-0032,38,DILLINGEN STREET,CHAPEL HILL,4069,152.9407715,-27.490859467,2377.0690040293,62582.3541655678
1888,D1080,TREVALLY CRESENT PARK,B-RE-2551,15,TERAGLIN STREET,MANLY WEST,4179,153.169617412773,-27.469984979538,220.713123279864,2486.86739737001
1889,D1081,SALACIA STREET PARK,B-RE-2550,10,SALACIA STREET,MANLY WEST,4179,153.164687201173,-27.4695669599456,717.551213002864,11436.6675066939
1890,D1082,MATISSE STREET PARK,B-RE-2549,26,MATISSE STREET,CARSELDINE,4034,153.020525977128,-27.3452270755593,267.869845442909,3401.02485112701
1891,D1083,EASTWOOD DRIVE PARK,B-RE-2548,4,OCONNOR CRESCENT,MANSFIELD,4122,153.108449910232,-27.532437371309,445.124934301566,5886.99682207792
1892,D0546,MT GRAVATT OUTLOOK RESERVE,B-RE-1415,185,MT GRAVATT ROAD,MOUNT GRAVATT,4122,153.073090608461,-27.5433680589955,6954.24192147783,918693.082713731
1893,D0547,KOOKABURRA PARK,B-RE-1414,619,BEAUDESERT ROAD,ROCKLEA,4106,153.018876781818,-27.5514995455669,1706.95039205967,74044.77284786
1894,D0548,FAUNA PARADE PARK,B-RE-1641,40,BOOBOOK STREET,ROCKLEA,4106,153.014692499269,-27.5495479646876,1690.41222185188,24722.5350154477
1895,D0549,FRENEY STREET PARK,B-RE-1640,90,FRENEY STREET,ROCKLEA,4106,153.017337685576,-27.5521561806682,2208.14583168827,64167.4425448742
1896,D0551,BILL MOORE PARK,B-RE-1639,116,MYRA ROAD,SALISBURY,4107,153.029206002929,-27.5483393476987,592.13220877653,10186.7003955559
1897,D0553,SALISBURY RECREATION RESERVE,B-RE-1638,323,EVANS ROAD,SALISBURY,4107,153.035797172,-27.551207002,2647.03974837505,135916.355455366
1898,D0554,ROSEBANK SQUARE,B-RE-1637,64,ROSEBANK SQUARE,SALISBURY,4107,153.043122398212,-27.5555141972876,328.248763137502,6912.88318250302
1899,D0555,LILLIAN AVENUE PARK,B-RE-1636,309,LILLIAN AVENUE,SALISBURY,4107,153.037969971643,-27.5560309954292,322.190112836558,6079.51626675297
1900,D1293,BARBOUR ROAD PARK,B-RE-2088,17,CANTERBURY STREET,BRACKEN RIDGE,4017,153.019122568883,-27.3233355184621,641.456066788512,18480.8826520698
1901,D1294,COLLINGROVE PLACE PARK,B-RE-2087,29,COLLINGROVE PLACE,FOREST LAKE,4078,152.962157371821,-27.6113390657359,335.438862289219,5873.34143107952
1902,D1295,COOK STREET PARK,B-RE-2086,33,COOK STREET,FOREST LAKE,4078,152.958500395478,-27.619734236473,94.7288553834154,424.3793950038
1903,D1296,BANKSIA VILLAGE PARK,B-RE-2085,17A,BANKSIA CIRCUIT,FOREST LAKE,4078,152.965777371711,-27.6115969434365,724.987090271169,17879.5456567418
1904,D1297,PARKVIEW PLACE PARK,B-RE-2084,70,DARIEN STREET,BRIDGEMAN DOWNS,4035,152.986744473022,-27.3600121225354,736.68261396047,23226.5711890445
1905,D1299,BENBEK CIRCUIT PARK,B-RE-2083,15,BENBEK CIRCUIT,SUNNYBANK HILLS,4109,153.042690816307,-27.6014498218153,287.889060903847,3386.58190470022
1906,D1300,THE WINDSOR TOWN QUARRY PARK,B-RE-2082,356,LUTWYCHE ROAD,WINDSOR,4030,153.032282897955,-27.42853174638,571.731037214907,6684.9472656384
1907,D1301,BORONIA PARK,B-RE-2081,36,EVERGREEN PLACE,FOREST LAKE,4078,152.958868712393,-27.6185808021805,282.390380699512,4833.91688862808
1908,D1302,CONFERTA PLACE PARK,B-RE-2080,25,CONFERTA PLACE,FOREST LAKE,4078,152.965145114715,-27.6142993623694,163.112899625579,1289.00192078165
1909,D1303,AMARINA AVENUE PARK (ROAD RESERVE),B-RE-2034,,AMARINA AVENUE,ASHGROVE,4060,152.98772855,-27.443108954,1059.91568969178,9117.58079741563
1910,D1304,MCGREGOR WAY PARK (NO. 30-34),B-RE-2030,32,MCGREGOR WAY,FERNY GROVE,4055,152.921003590118,-27.4077082966891,515.599131205773,10944.7684292942
1911,D1305,MCALROY ROAD PARK,B-RE-2029,34,MCALROY ROAD,FERNY GROVE,4055,152.925195972082,-27.4075123046043,350.826533688647,4977.69020546455
1912,D1306,CONSTELLATION WAY PARK,B-RE-2031,97,CONSTELLATION WAY,WYNNUM,4178,153.15786395,-27.427502734,3914.24074894678,221811.077464091
1913,D1307,ALBION PARK,B-RE-2032,11,CLUDEN PLACE,BRACKEN RIDGE,4017,153.021998714428,-27.3255811885279,291.740264250186,2944.09911614662
1914,D1308,TAIGUM PLACE PARK,B-RE-2033,23,TAIGUM PLACE,TAIGUM,4018,153.043094670491,-27.3359380955485,1990.40253983129,94571.2800305431
1915,D0751,ILLOURA PARK,B-RE-2459,29,TRIDENT STREET,MANSFIELD,4122,153.103782096966,-27.5376928602223,184.001874885634,2013.03423130551
1916,D0752,HEINRICH GERNS PARK,B-RE-2458,268,BILSEN ROAD,WAVELL HEIGHTS,4012,153.049851964815,-27.3804265274385,1940.68463467182,43530.3343020022
1917,D0753,JACK PYLE PARK,B-RE-2457,283,GOWAN ROAD,SUNNYBANK HILLS,4109,153.062781445112,-27.6027026702726,941.051020866618,29499.4720963552
1918,D0754,ST AMAND STREET PARK,B-RE-2456,16A,ST AMAND STREET,SINNAMON PARK,4073,152.944075590001,-27.5510371718727,65.6251187407776,155.365435163767
1919,D0755,THE GREEN PARK,B-RE-2455,143A,SYLVAN ROAD,TOOWONG,4066,152.986315489199,-27.4787416331773,49.0397752000776,110.251052759549
1920,D0756,DONNINGTON STREET PARK NORTH,B-RE-2454,5,HELMSLEY COURT,CARINDALE,4152,153.101231503148,-27.5101887765739,1880.64452347087,94479.5222981723
1921,D0757,AITCHESON STREET PARK (NO. 5-6),B-RE-2453,5,AITCHESON STREET,MOGGILL,4070,152.865732065704,-27.5876135537114,1536.61858306838,32015.3813651607
1922,D0758,GEORGE BRIDGES PARK,B-RE-2452,110,MAYFIELD ROAD,MOOROOKA,4105,153.032278735341,-27.5343048830381,240.771740380778,2793.85639307146
1923,D0759,SHOWGROUND PARK,B-RE-2451,61,HAYDEN STREET,NUDGEE,4014,153.085059529584,-27.3649356698209,445.635864429218,10404.2548135709
1924,D0760,STEWART FRANKLIN PARK,B-RE-2450,9,JERROLD STREET,SHERWOOD,4075,152.982651926281,-27.5364005521587,149.322995202918,602.574853074344
1925,D0761,NARRUNG STREET PARK,B-RE-2449,6,TYABB CLOSE,MIDDLE PARK,4074,152.925355195353,-27.5582730877916,143.153020656909,1092.34056709771
1926,D0762,KEVIN WHITMEE PARK,B-RE-2448,27,ROSCREA STREET,TINGALPA,4173,153.133523104318,-27.4808991808781,445.05997762411,10766.2669774745
1927,D0763,DAIRY SWAMP ROAD PARK,B-RE-2447,50,CASTLEREA STREET,TINGALPA,4173,153.138773533,-27.484226844,4866.79615799527,335113.310142457
1928,D0765,ENDIANDRA STREET PARK,B-RE-2446,345,ALGESTER ROAD,ALGESTER,4115,153.031726800667,-27.6184115281895,2259.39237497096,111988.022053678
1929,D0766,NANKOOR STREET PARK (NO. 9),B-RE-2445,55,MARMINDIE STREET,CHAPEL HILL,4069,152.950044170331,-27.492565735858,321.277489879961,5390.83340704109
1930,D0767,BENDELL PARK,B-RE-2444,131,BORELLA ROAD,SUNNYBANK HILLS,4109,153.054829545844,-27.5922133862458,316.346344659614,4859.53358594116
1931,D0768,PADSTOW ROAD (NO. 28) PARK,B-RE-2525,36,PADSTOW ROAD,EIGHT MILE PLAINS,4113,153.077192001193,-27.5730813842742,715.846157826959,23457.0934864771
1932,D0770,VENETIA STREET PARK,B-RE-2524,65,REMICK STREET,STAFFORD HEIGHTS,4053,153.006240678948,-27.3940073277198,224.66074972131,2989.52639898695
1933,D1084,THOMAS GRAY PARK,B-RE-2547,36,SANICLE STREET,BALD HILLS,4036,153.015297844681,-27.3074223043575,427.781442326431,12311.226708064
1934,D1085,ROSEMOUNT PARK,B-RE-2546,27,DRUMMOND STREET,SINNAMON PARK,4073,152.949603214332,-27.5481343782256,694.400797202583,14667.6968661496
1935,D1086,MERLINA STREET PARK,B-RE-2545,11,MERLINA STREET,MANLY WEST,4179,153.169278889339,-27.4655706263744,176.028953366749,1745.3044750232
1936,D1087,DELFIN STREET PARK,B-RE-2544,65,DELFIN DRIVE,MACGREGOR,4109,153.068536970385,-27.5668597411383,374.470269806098,6790.41294545547
1937,D1088,MAINS ROAD PARK,B-RE-2543,3,DELFIN DRIVE,MACGREGOR,4109,153.065260582808,-27.5668205286415,284.998241142542,2351.00268459682
1938,D1089,ARBOR STREET PARK,B-RE-2542,45,TRAMWAY STREET,FERNY GROVE,4055,152.937806322846,-27.4049317260567,1224.70012723548,82156.4638304083
1939,D1090,FIDDLEWOOD CRESCENT PARK,B-RE-2541,65,FIDDLEWOOD CRESCENT,BELLBOWRIE,4070,152.879231325746,-27.5665888848435,335.150586420842,7571.13528852995
1940,D1091,GIBBINS STREET PARK,B-RE-2540,22A,GIBBINS STREET,SUNNYBANK HILLS,4109,153.05180233304,-27.6047176290712,497.357287287753,8259.90611868573
1941,D1092,GILDOR STREET PARK,B-RE-2539,29,GILDOR STREET,BOONDALL,4034,153.056590563809,-27.3486868809926,162.371593650962,1552.9113833846
1942,D1093,PETER GASKELL PARK,B-RE-2538,9,MAPLE CLOSE,BRACKEN RIDGE,4017,153.045824799733,-27.3254802163359,247.522196630986,3337.32079156689
1943,D1095,WILCANNIA PARK,B-RE-2537,11,BRACKNELL PLACE,ASHGROVE,4060,152.967478914724,-27.4493917115765,238.971891668541,2481.17379426258
1944,D1096,GREENMONT CLOSE PARK,B-RE-2536,15,GREENMONT CLOSE,ASHGROVE,4060,152.967005676207,-27.4523100134534,528.054591446963,7574.13082191166
1945,D1097,PANORAMA PLACE PARK,B-RE-2535,373,NURSERY ROAD,MOUNT GRAVATT EAST,4122,153.079354454607,-27.5279495697438,1614.88247620813,38303.2047516522
1946,D1098,MAIN AVENUE PARK,B-RE-2534,56,WARR STREET,WAVELL HEIGHTS,4012,153.050538552638,-27.3841781187279,241.562783063899,3302.84770050283
1947,D1099,PENSON STREET PARK,B-RE-2533,12,CLEVELAND PLACE,STRETTON,4116,153.069919912172,-27.6189028736856,202.793534856986,1405.33317504182
1948,D1100,FRANQUIN CRESCENT PARK,B-RE-2532,27,WESTPARK PLACE,KURABY,4112,153.098871164851,-27.595774872896,538.624504182458,15687.2179623907
1949,D1101,JOHN MAGEE PARK,B-RE-2657,56,COUNIHAN ROAD,SEVENTEEN MILE ROCKS,4073,152.959522125,-27.5370294799999,1713.67076986863,45848.122551332
1950,D1102,TIGRIS STREET PARK,B-RE-2656,22,TIGRIS STREET,RIVERHILLS,4074,152.909115069629,-27.5581361383359,1179.98519382296,33533.6959159852
1951,D1104,LEONARD STREET PARK,B-RE-2655,30,ANNIE STREET,WOOLLOONGABBA,4102,153.046637129667,-27.4942595066666,75.0203936734178,215.236499263888
1952,D0556,MT GRAVATT PARK,B-RE-1635,1873,LOGAN ROAD,UPPER MOUNT GRAVATT,4122,153.076328573322,-27.5550017543269,2219.20537039799,123314.363979102
1953,D0557,SPRINGFIELD STREET PARK,B-RE-1634,103,SPRINGFIELD STREET,MACGREGOR,4109,153.073838537217,-27.5660372715378,4627.58696582687,50631.4512692563
1954,D0558,WHIPBIRD PARK,B-RE-1633,45,TURNMILL STREET,MACGREGOR,4109,153.08334111956,-27.5702464035448,3036.59629324725,84385.0132586719
1955,D0559,D.M.HENDERSON PARK,B-RE-1632,434,MCCULLOUGH STREET,MACGREGOR,4109,153.073331357455,-27.5710859907765,2150.27890521701,243630.468907542
1956,D0561,DEVITT PARK,B-RE-1631,64,CLINTON STREET,COOPERS PLAINS,4108,153.036043185767,-27.5661655836102,162.110160030423,1437.9267305072
1957,D0562,BRITTAIN PARK,B-RE-1630,168,TROUGHTON ROAD,COOPERS PLAINS,4108,153.047071345602,-27.5688804410358,1351.67572641353,70706.0163180968
1958,D0563,MORTIMER ROAD PARK,B-RE-1629,32,CALADENIA STREET,ACACIA RIDGE,4110,153.017484183382,-27.5767049617416,1872.88477019063,204321.320335582
1959,D0564,C.J.GREENFIELD COMPLEX PARK,B-RE-1628,149,KIMBERLEY STREET,RICHLANDS,4077,152.963176927575,-27.5783653376688,2850.07965400104,313765.746616749
1960,D1309,CLARRIE BECKINGHAM RESERVE,B-RE-2039,114,SATURN CRESCENT,BRIDGEMAN DOWNS,4035,152.985162705081,-27.3647066463858,2905.15105277711,114039.827092011
1961,D1311,OLDFIELD ROAD PARK (NO. 109),B-RE-2040,109,OLDFIELD ROAD,SINNAMON PARK,4073,152.950146637548,-27.5408898751315,2757.36967354186,120276.345766949
1962,D1312,KENTIA STREET PARK,B-RE-2041,31,KENTIA STREET,CARSELDINE,4034,153.005422840271,-27.3568322765274,551.743321433215,10721.7300083237
1963,D1313,THE ESPLANADE PARK  (ROAD RESERVE),B-RE-2042,,THE ESPLANADE,ST LUCIA,4067,153.003588532788,-27.5048636417482,1825.24422480962,27032.8501674258
1964,D1314,ST MARTIN COURT PARK,B-RE-2043,8,ST MARTIN COURT,BALD HILLS,4036,153.012828683,-27.303837116,575.169737376932,2149.78867997756
1965,D1315,BERYL CRESCENT PARK,B-RE-2044,25,BERYL CRESCENT,HOLLAND PARK,4121,153.056339134745,-27.5146563653049,380.590509182171,6598.66348675235
1966,D1316,FREE STREET PARK,B-RE-2045,12,FREE STREET,NEWMARKET,4051,153.002791730976,-27.4442989845236,1431.0417881519,26018.4905808393
1967,D1318,SWEETMAN STREET PARK,B-RE-2046,18,SWEETMAN STREET,PADDINGTON,4064,153.010904503841,-27.4595622714351,162.818693660097,1528.96068248601
1968,D1319,MARATHON STREET PARK,B-RE-2047,36,MARATHON STREET,ASPLEY,4034,153.034653376579,-27.3712011020965,148.132676642185,406.473094615975
1969,D1320,TOLLANA PLACE PARK,B-RE-2048,24,TOLLANA PLACE,INALA,4077,152.966761404823,-27.5839162942372,430.015090657901,6397.60753452424
1970,D1321,HAROLD CLOSE PARK,B-RE-2110,8,HAROLD CLOSE,SINNAMON PARK,4073,152.946291283159,-27.5511229457464,187.674110326615,1091.15235439716
1971,D1322,JARED PLACE PARK,B-RE-2109,4,JARED PLACE,WYNNUM WEST,4178,153.155431848899,-27.4483914307639,144.901864309158,1091.98096361402
1972,D0771,NORRIS PARK,B-RE-2523,10,ALTANDI STREET,SUNNYBANK,4109,153.066246934009,-27.581332242338,126.477178137105,1000.13583596245
1973,D0772,BRADY BUSHLAND PARK,B-RE-2522,226,NEMIES ROAD,RUNCORN,4113,153.064156165499,-27.6079603501814,2653.94451269581,90028.7832125824
1974,D0773,GABWINA STREET PARK,B-RE-2521,30,GABWINA STREET,FIG TREE POCKET,4069,152.953298295316,-27.5246513610855,113.169688112343,637.581595203022
1975,D0774,HEDLEY BARKER PARK,B-RE-2520,26,STONYCROFT STREET,ASPLEY,4034,153.009036394277,-27.3702035864332,286.786578766377,4101.5050144571
1976,D0775,NORUP PARK,B-RE-2519,15,TEAGARDEN STREET,EIGHT MILE PLAINS,4113,153.088195826357,-27.5871256947177,255.313465248032,3906.51008912645
1977,D0776,HONEYWOOD STREET PARK,B-RE-2518,45,HONEYWOOD STREET,SUNNYBANK HILLS,4109,153.059303129594,-27.6102081054051,264.311577361286,2692.45682857793
1978,D0777,HELMSLEY COURT PARK,B-RE-2517,4,HELMSLEY COURT,CARINDALE,4152,153.09880205108,-27.5124555767639,144.666129359091,1161.16487803752
1979,D0778,BALLINDERRY STREET PARK,B-RE-2516,17,BALLINDERRY STREET,EVERTON PARK,4053,152.982944983098,-27.3975950650751,220.709623125611,2940.07146504456
1980,D0779,C. SLAUGHTER PARK,B-RE-2515,21,RANES COURT,BRACKEN RIDGE,4017,153.035679195371,-27.3270269036795,215.95108445743,1505.61342022525
1981,D0780,MERRIWA PARK,B-RE-2514,23,GOORONG STREET,SUNNYBANK HILLS,4109,153.062221734826,-27.5947553878081,221.534524216944,2966.51989515525
1982,D0781,BERT WOLFE PARK,B-RE-2513,11,ULVA STREET,BALD HILLS,4036,153.00894661642,-27.3137841857264,226.518203070191,1572.31746175689
1983,D0782,CYRIL SIMS PARK,B-RE-2512,29,MARSALA STREET,CALAMVALE,4116,153.059871712468,-27.613748294015,394.441379002989,5672.80187653027
1984,D0783,BASSETT STREET PARK,B-RE-2511,10,STONYFELL COURT,HOLLAND PARK,4121,153.083737960627,-27.5200050903833,397.536003304644,6582.97901471363
1985,D0784,REBECCA STREET PARK,B-RE-2510,80,BOBLYNNE STREET,CHAPEL HILL,4069,152.947902233966,-27.5012094390699,932.330278841085,20684.0443329598
1986,D0785,GAGARRA STREET PARK,B-RE-2509,43A,GAGARRA STREET,EIGHT MILE PLAINS,4113,153.089258434453,-27.5830740519568,598.986009107475,12881.3338585691
1987,D0786,TILQUIN STREET PARK,B-RE-2482,33,TILQUIN STREET,THE GAP,4061,152.946120881573,-27.4368207721391,430.519925981462,5999.45359775191
1988,D0787,VERDELHO STREET PARK,B-RE-2481,34,BORDEAUX STREET,EIGHT MILE PLAINS,4113,153.090789039436,-27.5803868117893,201.444927218318,2470.91241797317
1989,D0788,COOLIBAH PARK,B-RE-2480,50,DEVENISH STREET,SUNNYBANK,4109,153.065204282715,-27.5745644122626,200.114719229212,2558.73544984907
1990,D0789,DIDBROOK STREET PARK,B-RE-2479,151,DIDBROOK STREET,ROBERTSON,4109,153.053483306358,-27.5643405347771,262.148530966344,2472.28866321306
1991,D0790,CARAVONICA COURT PARK,B-RE-2478,59,CHATEAU STREET,CALAMVALE,4116,153.056692131768,-27.6152745335428,770.854954327906,14100.9819478617
1992,D0792,POST OFFICE SQUARE,B-RE-2477,270,QUEEN STREET,BRISBANE CITY,4000,153.027395965427,-27.4672844831103,253.383612648657,3269.18206694574
1993,D0793,PORTADOWN PARK,B-RE-2476,30,RADCLIFFE STREET,SINNAMON PARK,4073,152.944751456273,-27.5475910687613,269.327224845514,3880.90834573713
1994,D0794,SLEAFORD STREET PARK,B-RE-2475,16,SLEAFORD STREET,CHAPEL HILL,4069,152.942341983121,-27.4880168120228,207.535306061304,2500.49604133053
1995,D0795,IRONWOOD STREET PARK,B-RE-2474,111,IRONWOOD STREET,ASPLEY,4034,153.012142732132,-27.3730467352735,198.180399478137,2543.68161725113
1996,D0796,YUCCA COURT PARK,B-RE-2473,11,YUCCA COURT,EIGHT MILE PLAINS,4113,153.074900579295,-27.5847640822798,199.263620550834,2285.68785479592
1997,D0797,TRANQUIL PARK,B-RE-2472,68,PEPPERCORN STREET,SUNNYBANK HILLS,4109,153.057836537167,-27.6050020152322,241.50891002921,3565.20853215289
1998,D1105,SECAM STREET PARK,B-RE-2654,33,SECAM STREET,MANSFIELD,4122,153.102520691069,-27.529681059898,4630.47623727222,196107.574082186
1999,D1106,WYNNUM NTH CONSERVATION SITE,B-RE-2653,435,WYNNUM NORTH ROAD,WYNNUM,4178,153.167009966704,-27.4225589429029,1846.09272358838,146404.287761544
2000,D1108,BOONDALL WETLANDS,B-RE-2652,1512,NUDGEE ROAD,NUDGEE BEACH,4014,153.087565945903,-27.3474387782518,29389.137998531,5764443.20741606
2001,D1109,CHERMSIDE HILLS RESERVE,B-RE-2651,31,WALKER STREET,MCDOWALL,4053,152.997832288929,-27.3757719382667,4988.25454991631,784579.218134333
2002,D1110,PRINCESS STREET PARK (NO. 8-18),B-RE-2609,57,PRINCE STREET,BRIGHTON,4017,153.060568136399,-27.2959937411844,357.654801119416,3804.37496753856
2003,D1113,DIANELLA RESERVE,B-RE-2567,162,QUEENS PARADE,BRIGHTON,4017,153.053903698518,-27.2999119956891,1821.20095459762,90081.9507413613
2004,D1114,GOODENIA RESERVE,B-RE-2566,61,MACLEAN STREET,BRIGHTON,4017,153.057528638041,-27.3045131623863,2541.16215701571,155835.136357606
2005,D1115,SAUL STREET PARK,B-RE-2565,58,SAUL STREET,BRIGHTON,4017,153.05774443271,-27.3084769211116,259.815812595179,3996.82273215129
2006,D1116,GOODWIN PARK,B-RE-2564,230,BRISBANE CORSO,YERONGA,4104,153.013478975647,-27.5080176959006,1322.80478901378,54662.7272064991
2007,D1117,BILL FURSMAN PLACE PARK,B-RE-2563,1361B,WATERWORKS ROAD,THE GAP,4061,152.930628741506,-27.4467848119966,582.705010384859,11541.8768735455
2008,D1118,FLEMING ROAD PARK,B-RE-2562,1814,WYNNUM ROAD,TINGALPA,4173,153.138371332574,-27.4657765658635,2203.26552845704,243328.642695167
2009,D1119,PIONEER CRESCENT PARK,B-RE-2561,33,PIONEER CRESCENT,BELLBOWRIE,4070,152.872158285939,-27.5614471149466,967.122741096533,45379.692960374
2010,D1120,STRETTON COMMUNITY PARK,B-RE-2560,22,CLEVELAND PLACE,STRETTON,4116,153.069017282123,-27.6173646441578,538.424953958046,13773.1683218079
2011,D1123,MINDONA ROTARY PARK,B-RE-0034,25,MINDONA STREET,WISHART,4122,153.103869925885,-27.5559786146316,254.203121124744,4066.54417565682
2012,D0565,MCEWAN PARK,B-RE-1627,380,ARCHERFIELD ROAD,INALA,4077,152.96065251885,-27.5909951581718,726.63600506108,30720.7680783839
2013,D0566,ELIZABETH BRUCE PLAYGROUND PARK,B-RE-1626,38,BAMBOO STREET,INALA,4077,152.971572730835,-27.583562418467,614.492041307234,22228.1934517435
2014,D0567,KEV HOOPER MEMORIAL PARK,B-RE-1625,209,LAVENDER STREET,INALA,4077,152.973014323117,-27.5918717963291,2339.55693421356,145951.628385545
2015,D0568,GRENIER PARK,B-RE-1624,20,OXLEY STREET,ACACIA RIDGE,4110,153.019534603104,-27.5793757888151,345.649365149727,6985.06184210231
2016,D0569,NORMA CROKER PARK,B-RE-1623,34,LISMORE STREET,ACACIA RIDGE,4110,153.013975469123,-27.586845194497,1736.61450687024,55937.5365443148
2017,D0570,C.A.O SULLIVAN PARK,B-RE-1622,1367,BEAUDESERT ROAD,ACACIA RIDGE,4110,153.025367816048,-27.5864932790991,1439.70700080862,71262.0260342251
2018,D0571,JOCK HING PARK,B-RE-1621,330,BEENLEIGH ROAD,SUNNYBANK,4109,153.047919107584,-27.5799340386918,695.994089737218,26652.1385166378
2019,D0572,LES ATKINSON PARK,B-RE-1620,430,BEENLEIGH ROAD,SUNNYBANK,4109,153.05511660247,-27.5823050627455,2666.96570130042,193359.596150598
2020,D0573,EFFIE JOHNSON PARK,B-RE-1619,57,GARRO STREET,SUNNYBANK HILLS,4109,153.053595849899,-27.5892001205061,193.087337101736,2161.15252479803
2021,D0574,WAKERLEY PARK (RUNCORN),B-RE-1618,23,DEW STREET,RUNCORN,4113,153.070295059933,-27.5907379348789,837.054692864166,38760.5187074926
2022,D0575,DAW ROAD PARK,B-RE-1617,209,DAW ROAD,RUNCORN,4113,153.077061124071,-27.5849792877626,1448.81586160553,87557.9122687804
2023,D0576,YUGARAPUL PARK,B-RE-1616,233,DUNEDIN STREET,SUNNYBANK,4109,153.070894138404,-27.5817045192143,3936.51964961995,216761.106224366
2024,D0577,BENELONG PARK,B-RE-1615,80,ELEVENTH AVENUE,KEDRON,4031,153.04019665962,-27.4052387577659,373.145830009817,6343.9119377731
2025,D0578,BOLTON STREET PARK,B-RE-1614,42,BOLTON STREET,EIGHT MILE PLAINS,4113,153.092207689636,-27.5784578359199,478.71829872333,12862.0767982268
2026,D1323,MACTIER STREET PARK,B-RE-2108,745,FIG TREE POCKET ROAD,FIG TREE POCKET,4069,152.963500567202,-27.5360808247921,3217.32707018123,284198.722589528
2027,D1324,BEAMS ROAD PARK (NO. 440),B-RE-2304,440,BEAMS ROAD,FITZGIBBON,4018,153.034072562041,-27.3513508783878,1041.26218348979,25948.4417007407
2028,D1325,MACLEAY CRESCENT PARK,B-RE-2303,68,MACLEAY CRESCENT,TINGALPA,4173,153.14452930284,-27.4723862296336,378.440624492007,7736.4144072679
2029,D1328,JIM WILDING RESERVE,B-RE-2301,35,TALLOWWOOD PLACE,BRIDGEMAN DOWNS,4035,152.997026561,-27.367520246,3039.09249088882,71246.4851572877
2030,D1329,HABITAT PLACE PARK,B-RE-2300,6,HABITAT PLACE,BRIDGEMAN DOWNS,4035,152.990684771419,-27.3719300517902,146.092334030927,1043.24401573228
2031,D1330,MCDOWALL RESERVE,B-RE-2299,22,SPEILBERG STREET,MCDOWALL,4053,152.986920342502,-27.3759452002309,1979.12313568824,122728.887023314
2032,D1331,MT GRAVATT - CAPALABA ROAD PARK,B-RE-2298,1083,MT GRAVATT-CAPALABA ROAD,ROCHEDALE,4123,153.130364205908,-27.5499617260702,1626.9241415371,111237.973917412
2033,D1332,SILVERDELL CRESCENT PARK,B-RE-2297,32,SILVERDELL CRESCENT,PARKINSON,4115,153.033485867924,-27.6335469827371,367.764079017157,4935.43880171409
2034,D1333,HENRY CLARKSON PARK,B-RE-2296,97,MARSHALL LANE,KENMORE,4069,152.945684372001,-27.5169860773177,270.248227643181,4387.27856059889
